Time	GPS Fix	Satellites	Latitude	Longitude	Speed	Altitude
40224	0	0	0	0	0	0
40225	0	0	0	0	0	0
40226	0	0	0	0	0	0
40227	0	0	0	0	0	0
40228	0	0	0	0	0	0
40229	0	0	0	0	0	0
40230	0	0	0	0	0	0
40231	0	0	0	0	0	0
40232	0	0	0	0	0	0
40233	0	0	0	0	0	0
40234	0	0	0	0	0	0
40235	0	0	0	0	0	0
40236	0	0	0	0	0	0
40237	0	0	0	0	0	0
40238	0	0	0	0	0	0
40239	0	0	0	0	0	0
40240	0	0	0	0	0	0
40241	0	0	0	0	0	0
40242	0	0	0	0	0	0
40243	0	0	0	0	0	0
40244	0	0	0	0	0	0
40245	0	0	0	0	0	0
40246	0	0	0	0	0	0
40247	0	0	0	0	0	0
40248	0	0	0	0	0	0
40249	0	0	0	0	0	0
40250	0	0	0	0	0	0
40251	0	0	0	0	0	0
40252	0	0	0	0	0	0
40253	0	0	0	0	0	0
40254	0	0	0	0	0	0
40255	0	0	0	0	0	0
40256	0	0	0	0	0	0
40257	0	0	0	0	0	0
40258	0	0	0	0	0	0
40259	0	0	0	0	0	0
40300	0	0	0	0	0	0
40301	0	0	0	0	0	0
40302	0	0	0	0	0	0
40303	0	0	0	0	0	0
40304	0	0	0	0	0	0
40305	0	0	0	0	0	0
40306	0	0	0	0	0	0
40307	0	0	0	0	0	0
40308	0	0	0	0	0	0
40309	0	0	0	0	0	0
40310	0	0	0	0	0	0
40311	0	0	0	0	0	0
40312	0	0	0	0	0	0
40313	0	0	0	0	0	0
40314	0	0	0	0	0	0
40315	0	0	0	0	0	0
40316	0	0	0	0	0	0
40317	0	0	0	0	0	0
40318	0	0	0	0	0	0
40319	0	0	0	0	0	0
40320	0	0	0	0	0	0
40321	0	0	0	0	0	0
40322	0	0	0	0	0	0
40323	0	0	0	0	0	0
40324	0	0	0	0	0	0
40325	0	0	0	0	0	0
40326	0	0	0	0	0	0
40327	0	0	0	0	0	0
40328	0	0	0	0	0	0
40329	0	0	0	0	0	0
40330	0	0	0	0	0	0
40331	0	0	0	0	0	0
40332	0	0	0	0	0	0
40333	0	0	0	0	0	0
40334	0	0	0	0	0	0
40335	0	0	0	0	0	0
40336	0	0	0	0	0	0
40337	0	0	0	0	0	0
40338	0	0	0	0	0	0
40339	0	0	0	0	0	0
40340	0	0	0	0	0	0
40341	0	0	0	0	0	0
40342	0	0	0	0	0	0
40343	0	0	0	0	0	0
40344	0	0	0	0	0	0
40345	0	0	0	0	0	0
40346	0	0	0	0	0	0
40347	0	0	0	0	0	0
40348	0	0	0	0	0	0
40349	0	0	0	0	0	0
40350	0	0	0	0	0	0
40351	0	0	0	0	0	0
40352	0	0	0	0	0	0
40353	0	0	0	0	0	0
40354	0	0	0	0	0	0
40355	0	0	0	0	0	0
40356	0	0	0	0	0	0
40357	0	0	0	0	0	0
40358	0	0	0	0	0	0
40359	0	0	0	0	0	0
40400	0	0	0	0	0	0
40401	0	0	0	0	0	0
40402	0	0	0	0	0	0
40403	0	0	0	0	0	0
40404	0	0	0	0	0	0
40405	0	0	0	0	0	0
40406	0	0	0	0	0	0
40407	0	0	0	0	0	0
40408	0	0	0	0	0	0
40409	0	0	0	0	0	0
40410	0	0	0	0	0	0
40411	0	0	0	0	0	0
40412	0	0	0	0	0	0
40413	0	0	0	0	0	0
40414	0	0	0	0	0	0
40415	0	0	0	0	0	0
40416	0	0	0	0	0	0
40417	0	0	0	0	0	0
40418	0	0	0	0	0	0
40419	0	0	0	0	0	0
40420	0	0	0	0	0	0
40421	0	0	0	0	0	0
40422	0	0	0	0	0	0
40423	0	0	0	0	0	0
40424	0	0	0	0	0	0
40425	0	0	0	0	0	0
40426	0	0	0	0	0	0
40427	0	0	0	0	0	0
40428	0	0	0	0	0	0
40429	0	0	0	0	0	0
40430	0	0	0	0	0	0
40431	0	0	0	0	0	0
40432	0	0	0	0	0	0
40433	0	0	0	0	0	0
40434	0	0	0	0	0	0
40435	0	0	0	0	0	0
40436	0	0	0	0	0	0
40437	0	0	0	0	0	0
40438	0	0	0	0	0	0
40439	0	0	0	0	0	0
40440	0	0	0	0	0	0
40441	0	0	0	0	0	0
40442	0	0	0	0	0	0
40443	0	0	0	0	0	0
40444	0	0	0	0	0	0
40445	0	0	0	0	0	0
40446	0	0	0	0	0	0
40447	0	0	0	0	0	0
40448	0	0	0	0	0	0
40449	0	0	0	0	0	0
40450	0	0	0	0	0	0
40451	0	0	0	0	0	0
40452	0	0	0	0	0	0
40453	0	0	0	0	0	0
40454	0	0	0	0	0	0
40455	0	0	0	0	0	0
40456	0	0	0	0	0	0
40457	0	0	0	0	0	0
40458	0	0	0	0	0	0
40459	0	0	0	0	0	0
40500	0	0	0	0	0	0
40501	0	0	0	0	0	0
40502	0	0	0	0	0	0
40503	0	0	0	0	0	0
40504	1	4	18.578	73.6834	0.04	568.6
40505	1	4	18.578	73.6834	0.02	568.3
40506	1	4	18.578	73.6834	0.06	570.1
40507	1	4	18.578	73.6834	0.82	572.1
40508	1	4	18.578	73.6834	0.45	573.7
40509	1	4	18.578	73.6834	0.12	574.7
40510	1	4	18.578	73.6834	0.16	575.9
40511	1	4	18.578	73.6834	0.36	576.7
40512	1	4	18.578	73.6834	0.21	577.8
40513	1	4	18.578	73.6834	0.24	577.4
40514	1	4	18.578	73.6834	0.1	576.7
40515	1	4	18.578	73.6834	0.23	576.3
40516	1	4	18.578	73.6834	0.12	576.9
40517	1	4	18.578	73.6834	0.06	577.8
40518	1	4	18.578	73.6834	0.21	578.4
40519	1	4	18.578	73.6834	0.47	578.7
40520	1	4	18.578	73.6834	0.24	578.9
40521	1	4	18.578	73.6834	0.11	578.5
40522	1	4	18.578	73.6834	0	578.6
40523	1	4	18.578	73.6834	0	578.8
40524	1	4	18.578	73.6834	0	578.9
40525	1	4	18.578	73.6834	0	578.9
40526	1	4	18.578	73.6834	0	578.8
40527	1	4	18.578	73.6834	0	578.8
40528	1	4	18.578	73.6834	0	578.8
40529	1	4	18.578	73.6834	0	578.8
40530	1	4	18.578	73.6834	0	578.8
40531	1	4	18.578	73.6834	0	578.8
40532	1	4	18.578	73.6834	0	578.8
40533	1	4	18.578	73.6834	0	578.8
40534	1	4	18.578	73.6834	0	578.9
40535	1	4	18.578	73.6834	0	579
40536	1	4	18.578	73.6834	0	579.2
40537	1	4	18.578	73.6834	0	579.2
40538	1	4	18.578	73.6834	0	579.2
40539	1	4	18.578	73.6834	0	579.2
40540	1	4	18.578	73.6834	0	579.3
40541	1	4	18.578	73.6834	0	579.3
40542	1	4	18.578	73.6834	0	579.2
40543	1	4	18.578	73.6834	0	579.2
40544	1	4	18.578	73.6834	0	579.3
40545	1	4	18.578	73.6834	0	579.3
40546	1	4	18.578	73.6834	0	579.3
40547	1	4	18.578	73.6834	0	579.2
40548	1	4	18.578	73.6834	0	579.2
40549	1	4	18.578	73.6834	0	579.2
40550	1	4	18.578	73.6834	0	579.3
40551	1	4	18.578	73.6834	0	579.4
40552	1	4	18.578	73.6834	0	581.5
40553	1	4	18.578	73.6834	0	579.8
40554	1	4	18.578	73.6834	0	579.9
40555	1	4	18.578	73.6834	0	579.8
40556	1	4	18.578	73.6834	0	579.1
40557	1	4	18.578	73.6834	0	579.6
40558	1	4	18.578	73.6834	0	579.5
40559	1	4	18.578	73.6834	0	579.5
40600	1	4	18.578	73.6834	0	579.4
40601	1	4	18.578	73.6834	0	579.4
40602	1	4	18.578	73.6834	0	579.3
40603	1	4	18.578	73.6834	0	579.4
40604	1	4	18.578	73.6834	0	579.4
40605	1	4	18.578	73.6834	0	579.3
40606	1	4	18.578	73.6834	0	579.3
40607	1	4	18.578	73.6834	0	579.3
40608	1	4	18.578	73.6834	0	579.3
40609	1	4	18.578	73.6834	0	579.3
40610	1	4	18.578	73.6834	0	579.4
40611	1	4	18.578	73.6834	0	579.4
40612	1	4	18.578	73.6834	0	579.5
40613	1	4	18.578	73.6834	0	579.4
40614	1	4	18.578	73.6834	0	579.4
40615	1	4	18.578	73.6834	0	579.4
40616	1	4	18.578	73.6834	0	579.3
40617	1	4	18.578	73.6834	0	579.2
40618	1	4	18.578	73.6834	0	578.9
40619	1	4	18.578	73.6834	0	579
40620	1	4	18.578	73.6834	0	579.3
40621	1	4	18.578	73.6834	0	579.6
40622	1	4	18.578	73.6834	0	579.8
40623	1	4	18.578	73.6834	0	580
40624	1	4	18.578	73.6834	0	580.1
40625	1	4	18.578	73.6834	0	580.2
40626	1	4	18.578	73.6834	0	580.3
40627	1	4	18.578	73.6834	0	580.4
40628	1	4	18.578	73.6834	0	580.5
40629	1	4	18.578	73.6834	0	580.6
40630	1	4	18.578	73.6834	0	580.6
40631	1	4	18.578	73.6834	0	580.6
40632	1	4	18.578	73.6834	0	580.6
40633	1	4	18.578	73.6834	0	580.6
40634	1	4	18.578	73.6834	0	580.7
40635	1	4	18.578	73.6834	0	580.7
40636	1	4	18.578	73.6834	0	580.8
40637	1	4	18.578	73.6834	0	580.8
40638	1	4	18.578	73.6834	0	580.8
40639	1	4	18.578	73.6834	0	580.8
40640	1	4	18.578	73.6834	0	580.8
40641	1	4	18.578	73.6834	0	580.8
40642	1	4	18.578	73.6834	0	580.8
40643	1	4	18.578	73.6834	0	580.8
40644	1	4	18.578	73.6834	0	580.8
40645	1	4	18.578	73.6834	0	580.9
40646	1	4	18.578	73.6834	0	581
40647	1	4	18.578	73.6834	0	581
40648	1	4	18.578	73.6834	0	581.1
40649	1	4	18.578	73.6834	0	581.2
40650	1	4	18.578	73.6834	0	581.1
40651	1	4	18.578	73.6834	0	581.1
40652	1	4	18.578	73.6834	0	581.1
40653	1	4	18.578	73.6834	0	581.1
40654	1	4	18.578	73.6834	0	581.1
40655	1	4	18.578	73.6834	0	581.1
40656	1	4	18.578	73.6834	0	581.2
40657	1	4	18.578	73.6834	0	581.2
40658	1	4	18.578	73.6834	0	581.3
40659	1	4	18.578	73.6834	0	581
40700	1	4	18.578	73.6834	0	580.9
40701	1	4	18.578	73.6834	0	580.8
40702	1	4	18.578	73.6834	0	580.8
40703	1	4	18.578	73.6834	0	580.8
40704	1	4	18.578	73.6834	0	580.7
40705	1	4	18.578	73.6834	0	580.6
40706	1	4	18.578	73.6834	0	580.6
40707	1	4	18.578	73.6834	0	580.6
40708	1	4	18.578	73.6834	0	580.7
40709	1	4	18.578	73.6834	0	580.8
40710	1	4	18.578	73.6834	0	580.8
40711	1	4	18.578	73.6834	0	580.9
40712	1	4	18.578	73.6834	0	581
40713	1	4	18.578	73.6834	0	581.1
40714	1	4	18.578	73.6834	0	581.2
40715	1	4	18.578	73.6834	0	581.2
40716	1	4	18.578	73.6834	0	581.3
40717	1	4	18.578	73.6834	0	581.4
40718	1	4	18.578	73.6834	0	581.4
40719	1	4	18.578	73.6834	0	581.4
40720	1	4	18.578	73.6834	0	581.4
40721	1	4	18.578	73.6834	0	581.3
40722	1	4	18.578	73.6834	0	581.4
40723	1	4	18.578	73.6834	0	581.4
40724	1	4	18.578	73.6834	0	581.4
40725	1	4	18.578	73.6834	0	581.4
40726	1	4	18.578	73.6834	0	581.5
40727	1	4	18.578	73.6834	0	581.5
40728	1	4	18.578	73.6834	0	581.6
40729	1	4	18.578	73.6834	0	581.6
40730	1	4	18.578	73.6834	0	581.7
40731	1	4	18.578	73.6834	0	581.6
40732	1	4	18.578	73.6835	0	579.6
40733	1	4	18.578	73.6835	0	577.9
40734	1	4	18.578	73.6835	0	576.8
40735	1	4	18.578	73.6835	0	577.3
40736	1	4	18.578	73.6835	0	577.8
40737	1	4	18.578	73.6835	0	577.8
40738	1	4	18.578	73.6835	0	577.8
40739	1	4	18.578	73.6835	0	577.8
40740	1	4	18.578	73.6835	0	578.2
40741	1	4	18.578	73.6835	0	578.4
40742	1	4	18.578	73.6835	0	578.7
40743	1	4	18.578	73.6835	0	578.9
40744	1	4	18.578	73.6835	0	578.9
40745	1	4	18.578	73.6835	0	579
40746	1	4	18.578	73.6835	0	579
40747	1	4	18.578	73.6835	0	579.1
40748	1	4	18.578	73.6835	0	579.1
40749	1	4	18.578	73.6835	0	579.1
40750	1	4	18.578	73.6835	0	579.2
40751	1	4	18.578	73.6835	0	579.1
40752	1	4	18.578	73.6835	0	579.1
40753	1	4	18.578	73.6835	0	579.1
40754	1	4	18.578	73.6835	0	579.1
40755	1	4	18.578	73.6835	0	579.2
40756	1	4	18.578	73.6835	0	579.2
40757	1	4	18.578	73.6835	0	579.3
40758	1	4	18.578	73.6835	0	579.3
40759	1	4	18.578	73.6835	0	579.4
40800	1	4	18.578	73.6835	0	579.2
40801	1	4	18.578	73.6835	0	579.2
40802	1	4	18.578	73.6835	0	579.2
40803	1	4	18.578	73.6835	0	579.2
40804	1	4	18.578	73.6835	0	579.2
40805	1	4	18.578	73.6835	0	579.2
40806	1	4	18.578	73.6835	0	579.1
40807	1	4	18.578	73.6835	0	579.1
40808	1	4	18.578	73.6835	0	579.2
40809	1	4	18.578	73.6835	0	579.3
40810	1	4	18.578	73.6835	0	579.2
40811	1	4	18.578	73.6835	0	579.1
40812	1	4	18.578	73.6835	0	579.2
40813	1	4	18.578	73.6835	0	579.2
40814	1	4	18.578	73.6835	0	579.1
40815	1	4	18.578	73.6835	0	579.1
40816	1	4	18.578	73.6835	0	579.2
40817	1	4	18.578	73.6835	0	579.2
40818	1	4	18.578	73.6835	0	579.3
40819	1	4	18.578	73.6835	0	579.3
40820	1	4	18.578	73.6835	0	579.4
40821	1	4	18.578	73.6835	0	579.4
40822	1	4	18.578	73.6835	0	579.4
40823	1	4	18.578	73.6835	0	579.4
40824	1	4	18.578	73.6835	0	579.5
40825	1	4	18.578	73.6835	0	579.5
40826	1	4	18.578	73.6835	0	579.5
40827	1	4	18.578	73.6835	0	579.4
40828	1	4	18.578	73.6835	0	579.5
40829	1	4	18.578	73.6835	0	579.5
40830	1	4	18.578	73.6835	0	579.4
40831	1	4	18.578	73.6835	0	579.2
40832	1	4	18.578	73.6835	0	579.1
40833	1	4	18.578	73.6835	0	579.1
40834	1	4	18.578	73.6835	0	579.2
40835	1	4	18.578	73.6835	0	579.3
40836	1	4	18.578	73.6835	0	579.3
40837	1	4	18.578	73.6835	0	579.2
40838	1	4	18.578	73.6835	0	579.2
40839	1	4	18.578	73.6835	0	579.1
40840	1	4	18.578	73.6835	0	579
40841	1	4	18.578	73.6835	0	578.9
40842	1	4	18.578	73.6835	0	578.8
40843	1	4	18.578	73.6835	0	578.9
40844	1	4	18.578	73.6835	0	578.9
40845	1	4	18.578	73.6835	0	579
40846	1	4	18.578	73.6835	0	579
40847	1	4	18.578	73.6835	0	579
40848	1	4	18.578	73.6835	0	579
40849	1	4	18.578	73.6835	0	578.9
40850	1	4	18.578	73.6835	0	578.9
40851	1	4	18.578	73.6835	0	578.8
40852	1	4	18.578	73.6835	0	578.7
40853	1	4	18.578	73.6835	0	578.9
40854	1	4	18.578	73.6835	0	578.9
40855	1	4	18.578	73.6835	0	578.8
40856	1	4	18.578	73.6835	0	578.7
40857	1	4	18.578	73.6835	0	578.7
40858	1	4	18.578	73.6835	0	578.8
40859	1	4	18.578	73.6835	0	578.8
40900	1	4	18.578	73.6835	0	578.9
40901	1	4	18.578	73.6835	0	579
40902	1	4	18.578	73.6835	0	579.1
40903	1	4	18.578	73.6835	0	579.1
40904	1	4	18.578	73.6835	0	579.1
40905	1	4	18.578	73.6835	0	579
40906	1	4	18.578	73.6835	0	579
40907	1	4	18.578	73.6835	0	579
40908	1	4	18.578	73.6835	0	579.1
40909	1	4	18.578	73.6835	0	579.2
40910	1	4	18.578	73.6835	0	579.1
40911	1	4	18.578	73.6835	0	579.1
40912	1	4	18.578	73.6835	0	579.1
40913	1	4	18.578	73.6835	0	579.1
40914	1	4	18.578	73.6835	0	579
40915	1	4	18.578	73.6835	0	579.1
40916	1	4	18.578	73.6835	0	579.1
40917	1	4	18.578	73.6835	0	579.1
40918	1	4	18.578	73.6835	0	579.2
40919	1	4	18.578	73.6835	0	579.3
40920	1	4	18.578	73.6835	0	579.3
40921	1	4	18.578	73.6835	0	579.4
40922	1	4	18.578	73.6835	0	579.5
40923	1	4	18.578	73.6835	0	580.7
40924	1	4	18.578	73.6835	0	580.6
40925	1	4	18.578	73.6835	0	580.5
40926	1	4	18.578	73.6835	0	580.3
40927	1	4	18.578	73.6835	0	580.3
40928	1	4	18.578	73.6835	0	580.3
40929	1	4	18.578	73.6835	0	580.3
40930	1	4	18.578	73.6835	0	580.3
40931	1	4	18.578	73.6835	0	580.3
40932	1	4	18.578	73.6835	0	580.3
40933	1	4	18.578	73.6835	0	580.2
40934	1	4	18.578	73.6835	0	580.3
40935	1	4	18.578	73.6835	0	580.4
40936	1	4	18.578	73.6835	0	580.4
40937	1	4	18.578	73.6835	0	580.5
40938	1	4	18.578	73.6835	0	580.5
40939	1	4	18.578	73.6835	0	580.6
40940	1	4	18.578	73.6835	0	580.7
40941	1	4	18.578	73.6835	0	580.7
40942	1	4	18.578	73.6835	0	580.7
40943	1	4	18.578	73.6835	0	581.3
40944	1	4	18.578	73.6835	0	581.2
40945	1	4	18.578	73.6835	0	581.3
40946	1	4	18.578	73.6835	0	581.2
40947	1	4	18.578	73.6835	0	581.2
40948	1	4	18.578	73.6835	0	581.1
40949	1	4	18.578	73.6835	0	581
40950	1	4	18.578	73.6835	0	581
40951	1	4	18.578	73.6835	0	581.1
40952	1	4	18.578	73.6835	0	581.1
40953	1	4	18.578	73.6835	0	581.1
40954	1	4	18.578	73.6835	0	581.1
40955	1	4	18.578	73.6835	0	581.1
40956	1	4	18.578	73.6835	0	581.2
40957	1	4	18.578	73.6835	0	581.1
40958	1	4	18.578	73.6835	0	581.2
40959	1	4	18.578	73.6834	0	581.2
41000	1	4	18.578	73.6834	0	581.3
41001	1	4	18.578	73.6834	0	581.3
41002	1	4	18.578	73.6834	0	581.6
41003	1	4	18.578	73.6834	0	581.5
41004	1	4	18.578	73.6834	0	581.5
41005	1	4	18.578	73.6834	0	581.5
41006	1	4	18.578	73.6834	0	581.5
41007	1	4	18.578	73.6834	0	581.6
41008	1	4	18.578	73.6834	0	581.7
41009	1	4	18.578	73.6834	0	581.7
41010	1	4	18.578	73.6834	0	581.8
41011	1	4	18.578	73.6834	0	581.8
41012	1	4	18.578	73.6834	0	581.7
41013	1	4	18.578	73.6834	0	581.7
41014	1	4	18.578	73.6834	0	581.8
41015	1	4	18.578	73.6834	0	581.8
41016	1	4	18.578	73.6834	0	581.9
41017	1	4	18.578	73.6834	0	581.9
41018	1	4	18.578	73.6834	0	582
41019	1	4	18.578	73.6834	0	582.1
41020	1	4	18.578	73.6834	0	582.2
41021	1	4	18.578	73.6834	0	582.2
41022	1	4	18.578	73.6834	0	583
41023	1	4	18.578	73.6834	0	582.8
41024	1	4	18.578	73.6834	0	582.8
41025	1	4	18.578	73.6834	0	582.2
41026	1	4	18.578	73.6834	0	581.4
41027	1	4	18.578	73.6834	0	581.4
41028	1	4	18.578	73.6834	0	582
41029	1	4	18.578	73.6834	0	581.8
41030	1	4	18.578	73.6834	0	581.6
41031	1	4	18.578	73.6834	0	581.6
41032	1	4	18.578	73.6835	0	581.7
41033	1	4	18.578	73.6835	0	581.8
41034	1	4	18.578	73.6835	0	581.9
41035	1	4	18.578	73.6835	0	581.9
41036	1	4	18.578	73.6835	0	581.9
41037	1	4	18.578	73.6835	0	582
41038	1	4	18.578	73.6835	0	582
41039	1	4	18.578	73.6835	0	582
41040	1	4	18.578	73.6835	0	582
41041	1	4	18.578	73.6835	0	582
41042	1	4	18.578	73.6835	0	582
41043	1	4	18.578	73.6835	0	582
41044	1	4	18.578	73.6835	0	582
41045	1	4	18.578	73.6835	0	582
41046	1	4	18.578	73.6835	0	582.4
41047	1	4	18.578	73.6835	0	582.3
41048	1	4	18.578	73.6835	0	582.3
41049	1	4	18.578	73.6835	0	582.4
41050	1	4	18.578	73.6835	0	582.4
41051	1	4	18.578	73.6835	0	582.5
41052	1	4	18.578	73.6835	0	582.5
41053	1	4	18.578	73.6835	0	582.5
41054	1	4	18.578	73.6835	0	582.6
41055	1	4	18.578	73.6835	0	582.6
41056	1	4	18.578	73.6835	0	582.7
41057	1	4	18.578	73.6835	0	582.7
41058	1	4	18.578	73.6835	0	582.7
41059	1	4	18.578	73.6835	0	582.7
41100	1	4	18.578	73.6835	0	582.8
41101	1	4	18.578	73.6835	0	582.8
41102	1	4	18.578	73.6835	0	582.8
41103	1	4	18.578	73.6835	0	582.9
41104	1	4	18.578	73.6835	0	582.9
41105	1	4	18.578	73.6835	0.51	583.3
41106	1	4	18.578	73.6835	0.67	583.8
41107	1	4	18.578	73.6834	0.32	585
41108	1	4	18.578	73.6834	0.54	585.7
41109	1	4	18.578	73.6834	1.82	586.4
41110	1	4	18.578	73.6834	2.74	586.8
41111	1	4	18.578	73.6834	2.93	587.7
41112	1	4	18.578	73.6834	2.8	588.8
41113	1	4	18.578	73.6834	2.8	589.9
41114	1	4	18.5781	73.6834	2.79	591.2
41115	1	4	18.5781	73.6834	2.84	592.5
41116	1	4	18.5781	73.6834	1.78	593.9
41117	1	4	18.5781	73.6834	2.8	595.4
41118	1	4	18.578	73.6834	3.4	597
41119	1	4	18.578	73.6834	3.01	598.1
41120	1	4	18.578	73.6834	4.02	598.9
41121	1	4	18.578	73.6835	6.18	599.2
41122	1	4	18.578	73.6835	7.54	599.2
41123	1	4	18.578	73.6835	7.71	599.1
41124	1	3	18.5779	73.6836	7.27	600
41125	1	3	18.5779	73.6836	6.75	601.3
41126	1	3	18.5779	73.6836	6.42	602.7
41127	1	3	18.5779	73.6836	4.49	604.1
41128	1	3	18.5779	73.6836	2.61	605.1
41129	0	0	0	0	0	0
41130	0	0	0	0	0	0
41131	0	0	0	0	0	0
41132	0	0	0	0	0	0
41133	0	0	0	0	0	0
41134	0	0	0	0	0	0
41135	0	0	0	0	0	0
41136	0	0	0	0	0	0
41137	0	0	0	0	0	0
41138	0	0	0	0	0	0
41139	0	0	0	0	0	0
41140	0	0	0	0	0	0
41141	0	0	0	0	0	0
41142	0	0	0	0	0	0
41143	0	0	0	0	0	0
41144	0	0	0	0	0	0
41145	0	0	0	0	0	0
41146	0	0	0	0	0	0
41147	0	0	0	0	0	0
41148	0	0	0	0	0	0
41149	0	0	0	0	0	0
41150	0	0	0	0	0	0
41151	0	0	0	0	0	0
41152	0	0	0	0	0	0
41153	0	0	0	0	0	0
41154	0	0	0	0	0	0
41155	0	0	0	0	0	0
41156	0	0	0	0	0	0
41157	0	0	0	0	0	0
41158	0	0	0	0	0	0
41159	0	0	0	0	0	0
41200	0	0	0	0	0	0
41201	0	0	0	0	0	0
41202	0	0	0	0	0	0
41203	0	0	0	0	0	0
41204	0	0	0	0	0	0
41205	0	0	0	0	0	0
41206	0	0	0	0	0	0
41207	0	0	0	0	0	0
41208	0	0	0	0	0	0
41209	0	0	0	0	0	0
41210	0	0	0	0	0	0
41211	0	0	0	0	0	0
41212	0	0	0	0	0	0
41213	0	0	0	0	0	0
41214	0	0	0	0	0	0
41215	0	0	0	0	0	0
41216	0	0	0	0	0	0
41217	0	0	0	0	0	0
41218	0	0	0	0	0	0
41219	0	0	0	0	0	0
41220	0	0	0	0	0	0
41221	0	0	0	0	0	0
41222	0	0	0	0	0	0
41223	0	0	0	0	0	0
41224	0	0	0	0	0	0
41225	0	0	0	0	0	0
41226	0	0	0	0	0	0
41227	0	0	0	0	0	0
41228	0	0	0	0	0	0
41229	0	0	0	0	0	0
41230	0	0	0	0	0	0
41231	0	0	0	0	0	0
41232	6	4	18.5779	73.6832	1.25	680.6
41233	6	4	18.5779	73.6833	1.01	660.4
41234	1	4	18.5779	73.6833	1.79	638.3
41235	1	4	18.578	73.6833	0.88	605.2
41236	1	4	18.578	73.6833	0.39	604.9
41237	1	4	18.578	73.6833	0.6	605.3
41238	1	4	18.578	73.6833	0.15	605.7
41239	1	4	18.578	73.6833	0.46	606.1
41240	1	4	18.578	73.6833	0.42	607
41241	1	4	18.578	73.6833	0.42	607.2
41242	1	4	18.578	73.6833	0.4	607.5
41243	1	4	18.578	73.6833	0.38	607.7
41244	1	4	18.578	73.6833	0.32	608
41245	1	4	18.578	73.6833	0.18	608.4
41246	1	4	18.578	73.6833	0.39	611.5
41247	1	4	18.578	73.6833	0.11	609.7
41248	1	4	18.578	73.6833	0.1	608.5
41249	1	4	18.578	73.6833	0.24	607.2
41250	1	4	18.578	73.6833	0	608.6
41251	1	4	18.578	73.6833	0	608.6
41252	1	4	18.578	73.6834	0	607.7
41253	1	4	18.578	73.6834	0	607.7
41254	1	4	18.578	73.6834	0	607.8
41255	1	4	18.578	73.6834	0	607.9
41256	1	4	18.578	73.6834	0	607.9
41257	1	4	18.578	73.6834	0	607.9
41258	1	4	18.578	73.6834	0	608
41259	1	4	18.578	73.6834	0	608.1
41300	1	4	18.578	73.6834	0	608.1
41301	1	4	18.578	73.6834	0	608.2
41302	1	4	18.578	73.6834	0	608.3
41303	1	4	18.578	73.6834	0	608.3
41304	1	4	18.578	73.6834	0	608.4
41305	1	4	18.578	73.6834	0	608.5
41306	1	4	18.578	73.6834	0	608.6
41307	1	4	18.578	73.6834	0	608.6
41308	1	4	18.578	73.6834	0	608.7
41309	1	4	18.578	73.6834	0	608.8
41310	1	4	18.578	73.6834	0	608.9
41311	1	4	18.578	73.6834	0	608.9
41312	1	4	18.578	73.6834	0	609
41313	1	4	18.578	73.6834	0	609.1
41314	1	4	18.578	73.6834	0	609.1
41315	1	4	18.578	73.6834	0	609.2
41316	1	4	18.578	73.6834	0	609.2
41317	1	4	18.578	73.6834	0	609.2
41318	1	4	18.578	73.6834	0	609.3
41319	1	4	18.578	73.6834	0	609.5
41320	1	4	18.578	73.6834	0	609.6
41321	1	4	18.578	73.6834	0	608.4
41322	1	4	18.578	73.6834	0	607.3
41323	1	4	18.578	73.6834	0	606.5
41324	1	4	18.578	73.6834	0	605.8
41325	1	4	18.578	73.6834	0	606
41326	1	4	18.578	73.6834	0.95	605.6
41327	1	4	18.578	73.6834	0.74	605.6
41328	1	4	18.578	73.6834	2.87	603.6
41329	1	4	18.578	73.6834	1.86	602
41330	1	4	18.578	73.6834	2.04	600.6
41331	1	4	18.578	73.6834	2.01	599.7
41332	1	4	18.578	73.6835	2.33	598.9
41333	1	4	18.5779	73.6835	2.75	597.8
41334	1	4	18.5779	73.6835	3.19	596.8
41335	1	4	18.5779	73.6835	5.86	596.2
41336	1	4	18.5779	73.6835	8.73	596.3
41337	1	4	18.5779	73.6836	10.29	597.3
41338	1	4	18.5779	73.6837	12.2	599.3
41339	1	4	18.5779	73.6837	11.95	601.5
41340	1	4	18.5779	73.6838	12.53	604.1
41341	1	4	18.5779	73.6838	11.31	608
41342	1	4	18.5779	73.6839	11.29	609.4
41343	1	4	18.5779	73.6839	11.44	612.9
41344	1	4	18.5778	73.6839	9.54	618.9
41345	1	4	18.5778	73.684	8.82	623.3
41346	1	4	18.5778	73.684	9.32	623.4
41347	1	4	18.5778	73.6841	9.24	623.7
41348	1	4	18.5778	73.6841	11.26	625.6
41349	1	3	18.5778	73.6842	11.58	628.3
41350	1	3	18.5778	73.6842	11.15	631.3
41351	1	3	18.5778	73.6843	10.81	634.6
41352	1	3	18.5778	73.6843	10.11	638.3
41353	1	3	18.5778	73.6844	9.02	643
41354	0	0	0	0	0	0
41355	0	0	0	0	0	0
41356	0	0	0	0	0	0
41357	0	0	0	0	0	0
41358	0	0	0	0	0	0
41359	0	0	0	0	0	0
41400	0	0	0	0	0	0
41401	0	0	0	0	0	0
41402	0	0	0	0	0	0
41403	0	0	0	0	0	0
41404	0	0	0	0	0	0
41405	0	0	0	0	0	0
41406	0	0	0	0	0	0
41407	0	0	0	0	0	0
41408	0	0	0	0	0	0
